Class,Buggy In Version
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyObjectTemplateWizardBuilder.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyWizardBuilder.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Details.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/GroupDetails.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/GroupTemplateWizardBuilder.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserDetails.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserTemplateWizardBuilder.java,31
client/console/src/main/resources/org/apache/syncope/client/console/wizards/any/Details.html,31
fit/core-reference/src/test/java/org/apache/syncope/fit/console/RealmsITCase.java,31
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAny.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/AbstractProvisioningJobDelegate.java,31
core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/DefaultAnyObjectWorkflowAdapter.java,31
core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/DefaultGroupWorkflowAdapter.java,31
client/console/src/main/java/org/apache/syncope/client/console/PreferenceManager.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceMappingPanel.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ResourceDataBinderImpl.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/ResourceITCase.java,31
client/console/src/main/java/org/apache/syncope/client/console/tasks/PullTaskDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/PasswordPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/bulk/BulkContent.java,31
client/console/src/main/java/org/apache/syncope/client/console/commons/status/StatusUtils.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/AnyObjectDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/UserDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/rest/UserRestClient.java,31
client/console/src/main/java/org/apache/syncope/client/console/status/AnyStatusDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/status/AnyStatusModal.java,31
client/console/src/main/java/org/apache/syncope/client/console/status/ResourceStatusModal.java,31
client/console/src/main/java/org/apache/syncope/client/console/status/StatusModal.java,31
client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java,31
core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AbstractAnyService.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/console/BulkActionITCase.java,31
common/lib/pom.xml,31
core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/RestServiceExceptionMapper.java,31
client/console/src/main/java/org/apache/syncope/client/console/commons/status/StatusUtils.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/Realm.java,31
client/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/ConnObjectAttrColumn.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/ConnObjectPanel.java,31
common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnObjectTO.java,31
core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AnyObjectDAO.java,31
core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/UserDAO.java,31
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyObjectDAO.java,31
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultAnyObjectProvisioningManager.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultUserProvisioningManager.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/AbstractPropagationTaskExecutor.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/PropagationManagerImpl.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/AbstractPushResultHandler.java,31
core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/ActivitiUserWorkflowAdapter.java,31
core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/PasswordReset.java,31
core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/DefaultUserWorkflowAdapter.java,31
ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/AnyObjectDeprovisionProcessor.java,31
ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserDeleteProcessor.java,31
ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserDeprovisionProcessor.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/AnyObjectITCase.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/GroupITCase.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/PropagationTaskITCase.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/PullTaskITCase.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/ResourceITCase.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserITCase.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/VirAttrITCase.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ConnectorDetailsPanel.java,30
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ConnectorWizardBuilder.java,30
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/UserController.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/UserController.js,31
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicDerivedAttributes.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicDerivedAttributes.js,31
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicPlainAttributes.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicPlainAttributes.js,31
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicVirtualAttributes.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicVirtualAttributes.js,31
client/enduser/src/main/resources/META-INF/resources/app/views/dynamicDerivedAttributes.html,30
client/enduser/src/main/resources/META-INF/resources/app/views/dynamicDerivedAttributes.html,31
client/enduser/src/main/resources/META-INF/resources/app/views/dynamicPlainAttributes.html,30
client/enduser/src/main/resources/META-INF/resources/app/views/dynamicPlainAttributes.html,31
client/enduser/src/main/resources/META-INF/resources/app/js/app.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/UserController.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/directives/navigationButtons.js,30
client/enduser/src/main/resources/META-INF/resources/app/js/services/userSelfService.js,30
client/enduser/src/main/resources/META-INF/resources/app/languages/de/static.json,30
client/enduser/src/main/resources/META-INF/resources/app/languages/en/static.json,30
client/enduser/src/main/resources/META-INF/resources/app/languages/it/static.json,30
client/console/src/main/java/org/apache/syncope/client/console/reports/ReportTemplateDirectoryPanel.java,30
client/console/src/main/java/org/apache/syncope/client/console/notifications/MailTemplateDirectoryPanel.java,30
client/console/src/main/java/org/apache/syncope/client/console/notifications/TemplateModal.java,30
client/console/src/main/java/org/apache/syncope/client/console/policies/PolicySpecModalPanel.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserWizardBuilder.java,29
fit/core-reference/src/test/java/org/apache/syncope/fit/console/UsersITCase.java,29
