Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,ChgSet Size,Max ChgSetSize,Buggy,Num Bugs
1,daffodil/sub-projects/daffodil-lib/lib/scalatest-1.6.1.jar,21521,0,0,0,1,1,0,0,33,33,No,0
1,daffodil/sub-projects/core/doc/design-notes/daffodil.mm,108,470,187,77,5,3,139,77,122,80,No,0
1,daffodil/.idea/uiDesigner.xml,124,250,125,125,1,1,125,125,300,300,No,0
1,daffodil/sub-projects/dfdl-property-code-generator/src/daffodil/propGen/PropertyGenerator.scala,545,1438,668,537,6,3,617,537,28,8,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/relaxCoreDatatypes.rng,251,502,251,251,1,1,251,251,241,241,No,0
1,daffodil/src/xsd/DFDL_part3_model.xsd,265,1232,308,308,2,1,0,308,25,15,No,0
1,daffodil/bin/daffodil/processors/Last$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/allclasses-noframe.html,42,98,49,49,1,1,49,49,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/rng/package-frame.html,29,72,36,36,1,1,36,36,241,241,No,0
1,daffodil/bin/daffodil/arguments/ArgumentNumber.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/scripts/daffodil.sh,5,14,7,7,1,1,7,7,17,17,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/RegexEngine.html,190,438,219,219,1,1,219,219,241,241,No,0
1,daffodil/bin/daffodil/arguments/UnsetValue$.class,18,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/DatatypeException.html,304,692,346,346,1,1,346,346,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/resources/inherit.gif,1,0,0,0,1,1,0,0,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/helpers/StreamingValidatorImpl.html,313,714,357,357,1,1,357,357,241,241,No,0
1,daffodil/src/daffodil/schema/annotation/Hidden.scala,39,24,6,6,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/arguments/NoValue.class,18,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpadeloneini_01.dfdl.xsd,71,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/srcTest/daffodil/parser/test/unit/SchemaParserTest.scala,292,548,178,178,1,1,82,82,16,16,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$7.class,9,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/BF.xsd,22,96,0,0,2,2,-48,0,156,80,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/exceptions/PE.class,9,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$apply$3$$anonfun$apply$4.class,22,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/xsd/AI.dfdl.xml,32,78,38,37,2,1,37,37,75,42,No,0
1,daffodil/sub-projects/core/doc/daffodil.tex,141,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/srcTest/daffodil/processors/input/SchemaEscaping.scala,204,572,286,286,1,1,286,286,4,4,No,0
1,daffodil/bin/daffodil/processors/VariableSet$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaext2.tdml,479,8,2,1,3,3,0,0,349,300,No,0
1,daffodil/sub-projects/core/src/xsd/AE.dfdl.xsd,60,132,0,0,3,2,-66,0,197,80,No,0
1,daffodil/sub-projects/core/test/AP.dfdl.xsd,31,76,37,31,2,2,36,31,190,137,No,0
1,daffodil/bin/daffodil/arguments/ArgumentDescription.class,27,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/AutoSchemaReader.html,288,650,325,325,1,1,325,325,241,241,No,0
1,daffodil/lib/scalatest-1.2.jar,14490,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/korn.png,11,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/flag-orange.png,10,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/exclude/basic-table.rng,56,112,56,56,1,1,56,56,241,241,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$apply$3$$anonfun$apply$4$$anonfun$apply$5.class,70,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/ScanResult.scala,48,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AK.dfdl.xml,78,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/WgTestCases.scala,48,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/test/first.xsd,8,16,8,8,1,1,8,8,11,11,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/XPathEvaluationException.scala,46,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/xsd/DFDL_part1_simpletypes.xsd,499,1154,574,571,2,1,571,571,18,14,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/package.html,8,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/overview-frame.html,48,112,56,56,1,1,56,56,241,241,No,0
1,daffodil/sub-projects/core/lib/jdom-1.1.2.jar,1109,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/schema/BasicNodeImpl$$anonfun$apply$2$$anonfun$apply$3.class,12,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/examples/example1-simple binary/schema.dfdl.xsd,24,4,1,1,3,2,0,0,293,137,No,0
1,daffodil/sub-projects/core/Daffodil.iml,29,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$apply$3.class,16,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-7.png,11,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/index.html,38,78,39,39,1,1,39,39,241,241,No,0
1,daffodil/test-suite/ibm-contributed/dpacaltxt_43.dfdl.xsd,97,216,108,108,1,1,108,108,44,44,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$2.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/BooleanTextProcessor$$anonfun$makeIntoBoolean$8.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/srcTest/daffodil/schema/test/integration/Runner.scala,4,4,1,1,1,1,0,0,16,16,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/exceptions/AnException.class,10,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/schema/annotation/test/unit/AnnotationTest.scala,365,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc7133_01.dfdl.xsd,44,110,55,55,1,1,55,55,44,44,No,0
1,daffodil/test/AF002.in,3,2,1,1,1,1,1,1,136,136,No,0
1,daffodil/src/xsd/AR.dfdl.xml,28,68,33,32,2,1,32,32,75,42,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/exceptions/Abort.class,7,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/index-all.html,186,410,205,205,1,1,205,205,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/BasicNodeResult.scala,33,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/parser/VariableEncodingStreamReader.scala,117,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/xerces-2_11_0/xerces-src-and-doc-rezipped.zip,19235,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src-unused/daffodil/xml/CompressedList.scala,59,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/binary/BinaryProcessor$$anonfun$terminate$1.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/AX.dfdl.xsd,42,92,0,0,3,2,-46,0,197,80,No,0
1,daffodil/src-unused/daffodil/xml/JDOMFactory.scala,42,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/build.xml,27,266,35,32,4,2,-63,0,327,300,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$18.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test/AW001.xml,16,60,15,15,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaflstrm101_03.dfdl.xsd,29,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/schema/BasicNodeImpl$$anonfun$apply$1.class,12,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/fema.png,17,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/daffodil-lib/lib/junit-3.8.2.jar,1117,0,0,0,1,1,0,0,17,17,No,0
1,daffodil/sub-projects/core/lib/xerces-2.11.0/xercesImpl.jar,11522,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/serialized-form.html,152,354,177,177,1,1,177,177,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/Localizer.html,276,630,315,315,1,1,315,315,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/schematron/XalanSchemaReaderFactory.html,233,532,266,266,1,1,266,266,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/text/BooleanTextProcessor.scala,94,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/ReferenceNode.scala,61,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/AS.dfdl.xml,48,120,59,58,2,1,58,58,75,42,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/SchemaReceiver.html,181,0,0,0,1,1,0,0,241,241,No,0
1,daffodil/srcTest/daffodil/StandAloneTests.scala,103,326,139,115,2,1,115,115,23,16,No,0
1,daffodil/test/BG000.xml,16,60,15,15,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/daffodil/debugger/DebuggingListener.scala,56,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AN.dfdl.xsd,26,62,0,0,3,2,-31,0,197,80,No,0
1,daffodil/src/xsd/DFDL_part2_attributes.xsd,420,2040,510,510,2,1,0,510,25,15,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/ProcessorResult.scala,45,18,6,3,3,2,3,2,317,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/dsom/TestMiddleEndAttributes.scala,39,102,51,51,1,1,51,51,10,10,No,0
1,daffodil/src/daffodil/parser/SchemaParser.scala,432,218,99,90,2,2,89,89,148,136,No,0
1,daffodil/sub-projects/core/build-typesafe.xml,81,192,0,0,2,2,-96,0,317,300,No,0
1,daffodil/version.properties,26,74,37,37,1,1,37,37,17,17,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$5.class,9,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/nameident.rng,30,78,39,39,1,1,39,39,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/serialized-form.html,152,354,177,177,1,1,177,177,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/basic-form.rng,184,400,200,200,1,1,200,200,241,241,No,0
1,daffodil/sub-projects/core/test/AA.dfdl.xsd,33,82,40,36,2,2,39,36,190,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/DatatypeBuilder.html,229,522,261,261,1,1,261,261,241,241,No,0
1,daffodil/bin/daffodil/arguments/ArgumentParser$$anonfun$parse$2.class,18,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/srcTest/xsd/tdml.xsd,101,730,301,80,6,3,237,80,273,137,No,0
1,daffodil/sub-projects/core/src/daffodil/debugger/BasicTextDebugger.scala,288,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/BasicNodeImpl.scala,316,2,0,0,2,1,-1,0,353,300,No,0
1,daffodil/.idea/copyright/profiles_settings.xml,5,10,5,5,1,1,5,5,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/bell.png,7,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/lib/scala-library.jar,49250,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/basic-table.rng,130,292,146,146,1,1,146,146,241,241,No,0
1,daffodil/test/AP.xsd,23,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/doc/design-notes/README-about-mm-files.txt,3,20,10,5,2,2,10,5,84,80,No,0
1,daffodil/sub-projects/core/src/daffodil/Main.scala,214,994,216,105,4,4,-65,3,369,300,No,0
1,daffodil/sub-projects/daffodil-lib/libSrc/xerces-2_11_0/xerces-src-and-doc-rezipped.zip,19235,0,0,0,2,2,0,0,49,36,No,0
1,daffodil/sub-projects/core/test/BE.xsd,18,84,0,0,2,2,-42,0,156,80,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/valid.xml,1,2,1,1,1,1,1,1,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/dsom/Types.scala,153,822,304,88,9,3,197,88,117,53,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc83_03.dfdl.xsd,66,160,80,80,1,1,80,80,44,44,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/overview-tree.html,143,326,163,163,1,1,163,163,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-8.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/src/daffodil/grammar/Parser.scala,315,1366,527,156,8,3,371,137,131,53,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$getHiddenElement$1.class,18,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$setStateNumbers$1$$anonfun$apply$4.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/xsd/DFDL_part2_attributes.xsd,420,1044,516,510,2,1,510,510,18,14,No,0
1,daffodil/bin/daffodil/exceptions/DaffodilException.class,68,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test/AQ.xsd,30,12,3,3,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$readTerminator$1$1$$anonfun$apply$mcVI$sp$1.class,11,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/updatedSrcTest/daffodil/processors/input/InputValueCalcTest.scala,190,472,0,0,1,1,-236,0,136,136,No,0
1,daffodil/sub-projects/core/src/xsd/AT.dfdl.xml,105,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/flag-green.png,17,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/test-suite/ibm-contributed/dpanum_bin.dfdl.xsd,44,112,56,56,1,1,56,56,44,44,No,0
1,daffodil/MCL/clock on stage 2,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AO.dfdl.xsd,50,110,0,0,3,2,-55,0,197,80,No,0
1,daffodil/bin/daffodil/processors/input/binary/CalendarBinaryProcessor.class,29,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/libsrc/jdom-1.1.2-sources.jar,1793,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/src-unused/daffodil/xml/CompressableNode.scala,51,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/test/AH000.xml,3,8,2,1,2,2,0,0,45,36,No,0
1,daffodil/bin/daffodil/exceptions/ElementNotValidException.class,22,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/util/TestUtil$$anonfun$testAssert$1.class,9,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/src/daffodil/processors/internal/InternalProcessor.scala,43,8,3,3,1,1,2,2,136,136,No,0
1,daffodil/test/AF000.xml,11,16,4,4,1,1,0,0,136,136,No,0
1,daffodil/src/xsd/xml.xsd,113,536,134,134,2,1,0,134,25,15,No,0
1,daffodil/sub-projects/core/src/daffodil/Implicits.scala,22,36,18,9,3,3,18,9,352,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaflsenc101_04_01.dfdl.xsd,35,90,45,45,1,1,45,45,44,44,No,0
1,daffodil/README.txt,97,58,19,15,2,1,9,15,10,6,No,0
1,daffodil/bin/daffodil/processors/Last.class,23,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/dsom/TestDsomCompiler.scala,438,2650,925,142,30,4,525,106,960,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/overview-summary.html,135,314,157,157,1,1,157,157,241,241,No,0
1,daffodil/sub-projects/core/libsrc/junit-3.8.2-sources.jar,532,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/AY.dfdl.xsd,38,84,42,42,1,1,42,42,137,137,No,0
1,daffodil/sub-projects/core/src-unused/daffodil/xml/CompressableText.scala,60,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/BD.dfdl.xsd,25,58,28,22,2,2,27,22,190,137,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/tdml/TDMLRunner.scala,235,2310,761,224,7,3,367,212,225,137,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc7131.dfdl.xsd,59,142,71,71,1,1,71,71,44,44,No,0
1,daffodil/src/daffodil/parser/AnnotationParser.scala,883,496,143,143,1,1,38,38,136,136,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/clanbomber.png,10,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/src/com/thaiopensource/datatype/sample/SimpleDatatypeLibrary.java,57,146,73,73,1,1,73,73,241,241,No,0
1,daffodil/bin/daffodil/debugger/DebugUtil.class,36,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/DFDL-Schema-Object-Model/exports/Overview.png,110,0,0,0,4,3,0,0,464,300,No,0
1,daffodil/bin/daffodil/Main$.class,127,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/parser/regex/RegexCompiled.scala,50,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc82_01.dfdl.xsd,48,108,54,54,1,1,54,54,44,44,No,0
1,daffodil/sub-projects/core/lib/icu4j-charset-4_8_1_1.jar,19426,0,0,0,1,1,0,0,53,53,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/xml/sax/Sax2XMLReaderCreator.html,258,590,295,295,1,1,295,295,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/index.html,85,216,108,108,1,1,108,108,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/NullProcessor.scala,58,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/xml/Writer.class,90,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/README.txt,5,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/AV.dfdl.xml,188,436,215,209,2,1,212,209,75,42,No,0
1,daffodil/sub-projects/daffodil-lib/src/daffodil/schema/annotation/props/gen/GeneratedCode.scala,3757,25118,8464,4359,5,2,4369,4359,31,14,No,0
1,daffodil/sub-projects/core/libsrc/jdom-1.1.2-sources.jar,1793,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/BC.dfdl.xml,24,58,28,27,2,1,27,27,75,42,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/SchemaReceiverLoader.html,281,634,317,317,1,1,317,317,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/InitiatorMissingException.scala,44,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/testSuiteStress.txt,7,24,6,6,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$4.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/internal/Discriminator.scala,66,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/BD.xsd,16,72,0,0,2,2,-36,0,156,80,No,0
1,daffodil/bin/daffodil/processors/VariableRead$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/debugger/DebugUtil.scala,78,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/DebuggingBasicProcessor.class,71,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/ReparseException.html,249,566,283,283,1,1,283,283,241,241,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$getBinaryRepresentation$4.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/bdo.rng,31,74,37,37,1,1,37,37,241,241,No,0
1,daffodil/sub-projects/core/test/AQ.xsd,30,132,0,0,2,2,-66,0,156,80,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/SchemaReceiverFactory.SchemaReceiverFactoryPropertyId.html,249,568,284,284,1,1,284,284,241,241,No,0
1,daffodil/bin/daffodil/processors/VariableMap$$anonfun$removeHidden$1.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/BE.dfdl.xml,23,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpabol102.dfdl.xsd,31,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/dsom/DFDLAnnotation1.scala,304,1578,587,125,20,4,385,114,304,137,No,0
1,daffodil/test/AO.xsd,51,224,56,56,2,1,0,56,12,6,No,0
1,daffodil/bin/daffodil/exceptions/DaffodilException$.class,7,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/AV.dfdl.xsd,188,424,212,212,1,1,212,212,137,137,No,0
1,daffodil/sub-projects/core/doc/dfdl.doc,11116,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test/AH001.xml,3,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/text/TextProcessor.scala,934,12,6,6,2,1,6,6,353,300,No,0
1,daffodil/Daffodil.iml,29,60,30,30,1,1,30,30,300,300,No,0
1,daffodil/sub-projects/core/test/AJ.dfdl.xsd,52,118,58,51,2,2,57,51,190,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/xhtml-basic.rng,18,42,21,21,1,1,21,21,241,241,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$2.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/Datatype.html,536,1232,616,616,1,1,616,616,241,241,No,0
1,daffodil/src/daffodil/processors/input/text/TextProcessor.scala,928,222,71,64,2,2,31,24,148,136,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$addAlternatives$2.class,28,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaextent_04.dfdl.xsd,58,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/AC.dfdl.xml,40,94,46,45,2,1,45,45,75,42,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/yes.png,7,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/test/BB.xsd,21,8,2,1,2,1,0,0,151,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/OptionParser.MissingArgumentException.html,212,482,241,241,1,1,241,241,241,241,No,0
1,daffodil/bin/daffodil/debugger/BasicTextDebugger.class,134,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/AN.dfdl.xml,26,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/nrl/package-frame.html,25,64,32,32,1,1,32,32,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/VoidValue.html,197,450,225,225,1,1,225,225,241,241,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$getBinaryRepresentation$3.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/build.xml,49,200,81,45,4,3,62,32,160,136,No,0
1,daffodil/bin/daffodil/processors/xpath/StringResult.class,37,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/NullProcessor$.class,19,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/binary/BinaryProcessor.scala,242,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaflsoneini_01.dfdl.xsd,42,102,51,51,1,1,51,51,44,44,No,0
1,daffodil/sub-projects/core/examples/example5-layers/schema.dfdl.xsd,189,126,37,37,3,2,11,11,293,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/index.html,34,74,37,37,1,1,37,37,241,241,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$1.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/DaffodilEvaluation.pdf,2858,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$addAlternatives$3.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/examples/example1-simple binary/desiredOutput1.xml,6,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/delimiter_12.dfdl.xsd,105,242,121,121,1,1,121,121,44,44,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$.class,307,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/flag-yellow.png,7,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/AttributeValue.scala,57,0,0,0,1,1,0,0,300,300,No,0
