Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
1,prism/src/main/java/org/apache/ivory/service/ProcessSubscriberService.java,46,54,9,9,9.0,1,1,-9,0,-9.0,24,24,24.0,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/ACTION.java,339,1496,374,374,187.0,2,1,0,374,0.0,118,66,59.0,No,0
1,client/src/test/java/org/apache/ivory/entity/v0/TestEntity.java,51,478,143,47,20.428571428571427,7,3,47,47,6.714285714285714,324,140,46.285714285714285,No,0
1,common/src/main/java/org/apache/ivory/mappers/DozerProvider.java,30,4,1,1,1.0,1,1,0,0,0.0,55,55,55.0,No,0
1,oozie/src/test/java/org/apache/oozie/client/CustomOozieClientTest.java,30,160,40,18,6.666666666666667,6,3,0,18,0.0,550,251,91.66666666666667,No,0
1,common/src/main/java/org/apache/airavat/entity/parser/EntityParserFactory.java,43,208,80,30,13.333333333333334,6,2,56,27,9.333333333333334,60,23,10.0,No,0
1,retry/src/main/java/org/apache/ivory/rerun/handler/LateRerunHandler.java,106,254,127,127,127.0,1,1,127,127,127.0,25,25,25.0,No,0
1,common/src/main/java/org/apache/ivory/security/SecurityConstants.java,23,132,66,33,33.0,2,2,66,33,33.0,24,12,12.0,No,0
1,rerun/src/main/java/org/apache/falcon/latedata/LateDataHandler.java,141,602,148,134,29.6,5,2,-5,0,-1.0,850,289,170.0,No,0
1,webapp/src/test/java/org/apache/falcon/resource/PigProcessIT.java,88,238,119,119,119.0,1,1,119,119,119.0,20,20,20.0,No,0
1,common/src/main/java/org/apache/falcon/workflow/WorkflowBuilder.java,36,74,21,8,5.25,4,2,5,4,1.25,848,289,212.0,No,0
1,common/src/main/java/org/apache/falcon/workflow/engine/AbstractWorkflowEngine.java,58,200,55,24,11.0,5,3,10,7,2.0,855,289,171.0,Yes,1
1,common/src/test/java/org/apache/ivory/entity/parser/FeedEntityParserTest.java,360,3640,1329,194,33.225,40,5,838,117,20.95,1077,140,26.925,No,0
1,metrics/src/main/java/org/apache/ivory/aspect/GenericAlert.java,88,584,286,81,35.75,8,4,280,81,35.0,131,24,16.375,No,0
1,common/src/main/java/org/apache/falcon/service/ConfigurationChangeListener.java,25,34,10,6,3.3333333333333335,3,2,3,3,1.0,609,289,203.0,Yes,1
1,webapp/src/test/java/org/apache/airavat/resource/EntityManagerJerseyTest.java,70,220,104,91,52.0,2,1,98,91,49.0,12,9,6.0,No,0
1,common/src/main/java/org/apache/airavat/oozie/coordinator/DATASETS.java,103,488,122,116,40.666666666666664,3,1,0,116,0.0,74,34,24.666666666666668,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/CONFIGURATION.java,176,792,198,198,99.0,2,1,0,198,0.0,118,66,59.0,No,0
1,common/src/main/java/org/apache/ivory/entity/WorkflowNameBuilder.java,93,250,124,123,62.0,2,2,123,123,61.5,52,34,26.0,No,0
1,oozie/src/main/java/org/apache/falcon/workflow/OozieWorkflowBuilder.java,65,152,40,20,10.0,4,2,4,4,1.0,798,289,199.5,No,0
